AGE,ACCESSIBILITY,EDUCATION_LEVEL,EMPLOYMENT,GENDER,MENTAL_HEALTH,MAIN_BRANCH,YEARS_CODE,YEARS_CODE_PRO,COMPUTER_SKILLS,EMPLOYED
<35,No,Master,1,Man,1,Dev,8,5,10,0
>35,No,Undergraduate,1,Man,0,Dev,24,17,16,1
>35,No,PhD,1,Man,0,Dev,40,26,6,0
<35,No,Master,1,Man,0,Dev,9,6,13,0
<35,No,Undergraduate,1,Man,1,Dev,14,10,4,0
<35,No,Other,1,Man,1,Dev,17,4,6,1
<35,No,Undergraduate,0,Man,0,NotDev,2,1,6,0
>35,No,PhD,1,Man,0,NotDev,29,16,2,0
>35,No,Undergraduate,1,Man,1,Dev,30,20,16,1
<35,No,Undergraduate,1,Man,0,Dev,12,8,19,1
<35,No,Undergraduate,1,Man,0,Dev,12,10,11,0
>35,No,Undergraduate,1,Man,1,Dev,15,13,6,0
>35,No,Undergraduate,1,Man,0,Dev,17,7,14,0
<35,No,Undergraduate,1,Man,1,Dev,3,1,12,1
<35,No,Undergraduate,1,Man,0,Dev,7,3,11,1
<35,No,Undergraduate,1,Woman,1,Dev,10,8,24,1
>35,No,Undergraduate,0,NonBinary,0,Dev,24,22,39,1
<35,No,Master,1,Man,0,Dev,7,1,2,0
<35,No,Master,1,NonBinary,0,Dev,11,5,22,1
>35,No,Undergraduate,1,Man,0,Dev,30,26,9,1
>35,No,Undergraduate,1,Man,0,NotDev,23,23,18,1
<35,No,Undergraduate,1,Man,0,Dev,4,2,14,1
<35,No,Undergraduate,1,Man,0,Dev,10,6,20,1
<35,No,NoHigherEd,1,Man,0,Dev,16,6,14,0
<35,No,Undergraduate,1,Man,0,Dev,10,6,5,0
<35,No,Master,1,Man,0,Dev,6,5,12,0
>35,No,PhD,1,Man,0,NotDev,40,26,4,0
<35,No,Undergraduate,1,Man,0,Dev,4,2,12,0
<35,No,Undergraduate,0,Man,0,Dev,7,3,14,1
>35,No,Other,1,Man,0,Dev,6,5,12,1
<35,No,Undergraduate,1,Woman,0,Dev,20,5,9,1
<35,No,Master,1,Man,1,Dev,14,5,11,0
<35,No,Other,0,Man,0,Dev,6,5,7,1
<35,No,NoHigherEd,0,Man,1,Dev,9,6,16,1
>35,No,Undergraduate,1,Woman,0,Dev,22,15,7,0
<35,No,Master,0,Man,0,Dev,12,4,25,1
<35,No,Master,1,Man,0,Dev,3,1,14,1
<35,No,Undergraduate,1,Man,0,Dev,7,1,2,0
<35,No,Other,1,Man,0,Dev,15,8,15,0
<35,No,Other,1,Man,1,Dev,8,0,3,0
>35,No,Undergraduate,1,Man,0,Dev,6,6,19,1
<35,No,Undergraduate,1,Man,0,Dev,13,6,11,1
<35,No,Master,1,Man,0,Dev,7,1,7,0
<35,No,Other,1,Man,1,Dev,8,6,17,0
>35,No,Master,1,Man,0,Dev,31,24,18,1
<35,No,Undergraduate,1,Man,0,Dev,5,2,4,0
<35,No,Undergraduate,1,Man,0,Dev,13,4,20,1
<35,No,Undergraduate,1,Man,0,Dev,5,5,7,0
>35,No,Undergraduate,1,Man,0,Dev,23,17,14,1
<35,No,Master,1,Man,0,Dev,14,6,8,0
<35,No,Undergraduate,1,Man,0,Dev,10,4,12,0
<35,No,Other,0,Man,0,Dev,7,2,11,0
<35,No,Undergraduate,1,Man,0,Dev,15,7,5,1
<35,No,Undergraduate,0,Man,0,Dev,20,14,7,1
<35,No,Master,1,Man,0,Dev,14,6,12,1
>35,No,Undergraduate,1,Man,0,Dev,19,15,11,1
<35,No,Master,1,Man,0,Dev,10,7,17,1
<35,No,Master,1,Man,0,Dev,2,5,10,1
<35,No,NoHigherEd,0,Man,0,Dev,1,0,27,1
>35,No,Undergraduate,1,Man,0,Dev,16,8,13,0
<35,No,Undergraduate,1,Man,1,NotDev,10,6,11,0
>35,No,Master,1,Man,0,Dev,25,10,6,0
<35,No,Master,0,Man,0,Dev,5,4,17,1
<35,No,Undergraduate,1,Man,0,Dev,10,4,17,1
<35,No,Undergraduate,1,Man,0,Dev,12,9,21,1
<35,No,Master,1,Man,0,Dev,7,3,12,1
<35,No,Undergraduate,0,Man,0,Dev,15,10,8,0
<35,No,Undergraduate,1,Man,0,Dev,10,6,15,1
<35,No,Undergraduate,1,Man,0,Dev,5,2,13,0
<35,No,NoHigherEd,0,Man,1,Dev,5,0,12,0
<35,No,PhD,1,Man,0,Dev,18,10,8,0
<35,No,Undergraduate,1,Man,1,Dev,7,7,21,1
<35,No,Undergraduate,1,Man,0,Dev,13,0,9,0
>35,No,Undergraduate,1,Man,0,Dev,39,36,11,0
<35,No,Undergraduate,1,Man,0,Dev,7,1,19,1
<35,No,Undergraduate,1,Man,0,Dev,10,6,6,0
<35,No,Undergraduate,0,Man,0,Dev,15,10,13,0
<35,No,Undergraduate,1,Man,0,Dev,15,11,10,1
>35,No,Undergraduate,1,Man,1,Dev,23,23,16,1
>35,No,Master,1,Man,0,Dev,50,7,5,0
<35,No,NoHigherEd,0,Man,0,Dev,8,1,18,1
<35,No,Undergraduate,1,Man,1,Dev,15,7,24,1
<35,No,Undergraduate,1,Man,0,Dev,11,7,8,1
>35,No,Other,0,Man,0,Dev,43,24,16,1
>35,No,Master,1,Man,0,Dev,47,40,2,0
>35,No,PhD,1,Man,0,NotDev,18,15,3,0
<35,No,Undergraduate,1,Man,1,Dev,26,26,26,0
>35,No,Master,1,Man,0,Dev,6,3,18,1
<35,No,NoHigherEd,1,Man,1,Dev,11,4,11,0
<35,No,Master,1,Man,0,Dev,10,2,10,0
>35,No,Undergraduate,1,Man,0,Dev,20,16,12,0
<35,No,Undergraduate,1,Woman,0,Dev,10,7,28,1
>35,No,Other,1,Man,1,Dev,25,21,20,1
<35,No,NoHigherEd,1,Man,1,Dev,9,8,30,1
<35,No,Undergraduate,1,Man,0,NotDev,10,7,6,0
<35,No,Master,1,Man,1,Dev,17,1,12,1
<35,No,Undergraduate,1,Man,0,Dev,7,2,22,1
<35,No,Other,1,Man,1,Dev,8,4,19,1
>35,No,Undergraduate,1,Man,1,Dev,25,23,6,0
>35,No,Master,1,Man,0,Dev,17,14,4,0
>35,No,Master,1,Man,0,Dev,20,12,18,1
<35,No,Master,1,Woman,0,Dev,4,2,15,1
<35,No,Master,1,Woman,0,Dev,7,5,5,0
<35,No,Undergraduate,1,Man,1,Dev,4,2,10,0
<35,No,Other,0,Man,0,Dev,5,0,15,0
>35,No,Undergraduate,1,Man,1,Dev,50,30,3,0
>35,No,Undergraduate,0,Man,1,Dev,20,17,18,1
<35,No,Other,1,Man,0,Dev,16,13,9,0
<35,No,Undergraduate,1,Man,0,Dev,3,1,10,0
<35,No,Undergraduate,1,Man,0,Dev,16,10,14,1
<35,No,Undergraduate,1,Man,0,Dev,14,9,16,0
<35,No,Undergraduate,1,Man,0,Dev,3,1,13,1
<35,No,Master,1,Man,0,Dev,8,4,12,1
<35,No,Master,1,Man,0,Dev,9,6,1,0
>35,No,Undergraduate,1,Man,1,Dev,30,14,16,0
<35,No,Undergraduate,1,Man,0,Dev,5,0,12,0
<35,No,Undergraduate,1,Man,0,Dev,10,7,9,0
>35,No,Other,1,Woman,1,NotDev,14,13,8,0
>35,No,PhD,1,NonBinary,0,Dev,36,14,4,0
<35,No,Other,1,Man,1,Dev,12,9,13,0
<35,No,Master,1,Man,0,NotDev,15,4,18,1
<35,No,Other,1,Man,0,Dev,8,5,20,1
<35,No,Undergraduate,1,Man,0,Dev,20,10,14,1
>35,No,Undergraduate,1,Man,0,Dev,42,34,11,1
<35,No,Undergraduate,1,Man,0,Dev,6,1,6,0
<35,No,Undergraduate,1,Man,0,Dev,15,10,17,1
>35,No,Undergraduate,0,Man,1,Dev,18,16,16,1
<35,No,NoHigherEd,1,Man,1,Dev,20,3,15,1
<35,No,Other,0,Man,0,Dev,12,5,12,1
<35,No,Master,1,Man,0,Dev,9,5,23,1
<35,No,Undergraduate,1,Man,0,Dev,6,4,16,1
<35,No,Master,1,Man,0,Dev,10,5,21,1
>35,No,Undergraduate,1,Man,0,Dev,17,14,32,1
>35,No,Undergraduate,1,Man,0,Dev,20,12,7,1
<35,No,NoHigherEd,1,Man,0,Dev,5,3,3,0
>35,No,Undergraduate,1,Man,0,Dev,40,36,4,0
>35,No,PhD,1,Man,0,Dev,22,9,5,0
<35,No,Undergraduate,0,Woman,1,Dev,10,7,8,0
<35,No,Other,1,Man,0,Dev,13,8,18,1
<35,No,Master,1,Man,0,Dev,15,10,28,1
<35,No,Other,1,Man,1,Dev,14,10,25,1
<35,No,Undergraduate,1,Man,0,Dev,5,1,13,0
<35,No,Undergraduate,1,Man,0,Dev,10,8,6,0
>35,No,NoHigherEd,0,Man,0,Dev,20,10,30,1
<35,No,Undergraduate,1,Woman,1,Dev,10,0,18,1
<35,No,Master,1,Man,1,Dev,10,3,17,1
>35,No,Undergraduate,1,Man,0,Dev,20,20,13,0
<35,No,Undergraduate,1,NonBinary,1,Dev,9,2,14,0
<35,No,NoHigherEd,1,Man,0,Dev,15,15,16,0
<35,No,Undergraduate,1,Man,0,Dev,20,10,4,0
<35,No,Undergraduate,1,Man,0,Dev,8,0,32,1
<35,No,Master,1,Man,0,Dev,7,7,15,1
<35,No,PhD,1,Man,0,Dev,17,7,13,0
>35,No,Master,1,Man,0,Dev,20,12,11,1
<35,No,Undergraduate,1,Man,1,Dev,9,5,24,1
<35,No,Undergraduate,1,Woman,1,Dev,15,6,11,0
<35,No,NoHigherEd,1,Man,0,NotDev,3,1,16,1
<35,No,Undergraduate,1,Man,0,Dev,4,2,16,1
<35,No,Other,1,Man,0,Dev,2,2,6,0
<35,No,Master,1,Man,0,Dev,8,6,14,0
>35,No,Undergraduate,1,Man,1,NotDev,15,10,24,1
<35,No,Other,1,Man,0,Dev,9,6,16,1
<35,No,Other,0,Man,0,Dev,5,3,6,0
<35,No,Undergraduate,1,Man,1,Dev,4,2,9,0
<35,No,Master,1,Man,0,Dev,5,2,15,0
>35,No,Master,1,Man,0,Dev,25,20,16,1
<35,No,Undergraduate,1,Man,0,Dev,15,9,11,0
>35,No,Master,1,Man,0,Dev,30,13,20,1
<35,No,Undergraduate,1,Man,0,Dev,13,6,17,1
>35,No,Master,1,Man,0,Dev,30,20,17,1
<35,No,Other,1,Man,0,NotDev,19,13,13,1
<35,No,Undergraduate,1,Man,0,Dev,3,1,19,1
<35,No,Undergraduate,0,Man,1,Dev,5,2,22,1
<35,No,Undergraduate,1,Man,0,Dev,17,6,16,1
>35,No,Undergraduate,1,Man,0,Dev,20,17,9,0
>35,No,Undergraduate,1,Man,0,Dev,17,6,5,0
<35,Yes,Undergraduate,1,Man,0,Dev,10,7,11,0
<35,No,Undergraduate,1,Man,0,Dev,10,5,17,1
<35,No,Master,1,Man,0,Dev,7,3,8,1
<35,No,Undergraduate,1,Man,0,Dev,5,3,10,0
<35,No,Other,0,Man,0,Dev,5,4,15,1
<35,No,Undergraduate,1,Man,0,Dev,8,3,15,0
<35,No,NoHigherEd,1,Man,0,Dev,21,15,18,1
<35,No,Master,1,Man,0,Dev,16,10,27,1
>35,No,Undergraduate,1,Man,0,Dev,35,10,8,0
<35,No,NoHigherEd,0,Man,1,Dev,1,0,9,0
>35,No,Undergraduate,1,NonBinary,0,Dev,38,36,7,0
<35,No,Other,1,Man,1,Dev,14,7,6,0
<35,No,Undergraduate,0,Man,0,Dev,5,3,15,1
<35,No,Undergraduate,1,Man,0,Dev,8,3,10,0
>35,No,Undergraduate,1,Man,1,Dev,8,3,14,1
>35,No,PhD,0,Man,0,Dev,40,40,8,0
<35,No,Other,1,Man,0,Dev,5,4,21,1
>35,No,Other,1,Man,1,Dev,5,4,10,1
<35,No,NoHigherEd,1,Man,0,Dev,4,3,3,0
>35,No,Undergraduate,1,Man,0,Dev,3,1,21,0
<35,No,Undergraduate,1,Man,0,Dev,5,3,18,1
>35,No,Undergraduate,1,Man,0,Dev,6,4,14,1
<35,No,Master,1,Man,0,NotDev,6,0,2,0
<35,No,Undergraduate,1,Man,0,Dev,14,10,16,1
>35,No,Undergraduate,1,Man,0,Dev,40,36,21,1
<35,No,Undergraduate,1,Man,0,Dev,15,5,17,1
>35,No,Master,1,Man,0,NotDev,25,20,8,0
>35,No,Master,1,Man,0,Dev,21,16,11,1
<35,No,Other,1,Man,1,Dev,5,4,17,1
<35,No,Master,1,Man,0,Dev,2,0,14,1
<35,No,NoHigherEd,1,Man,0,Dev,10,5,3,0
>35,No,PhD,1,Man,0,Dev,20,17,14,0
<35,No,Other,1,Man,0,Dev,5,5,5,0
>35,No,NoHigherEd,1,Man,0,Dev,40,37,6,0
>35,No,Undergraduate,1,Man,0,Dev,23,19,21,1
<35,No,Undergraduate,1,Man,0,Dev,16,13,18,0
>35,No,Master,1,Man,0,Dev,18,12,2,0
<35,Yes,Master,1,Man,0,NotDev,20,15,24,0
>35,No,Undergraduate,1,Man,0,Dev,20,18,15,1
<35,Yes,Master,1,Man,1,Dev,13,5,8,0
<35,Yes,Undergraduate,1,Man,0,Dev,17,11,7,0
>35,No,Undergraduate,1,Woman,0,Dev,19,14,10,1
<35,No,Master,1,Man,0,Dev,20,9,7,1
<35,No,Undergraduate,1,Man,0,Dev,6,2,22,1
<35,No,Other,1,Man,0,Dev,1,0,5,0
<35,No,Undergraduate,0,Man,1,Dev,18,8,15,0
>35,No,PhD,1,Man,0,Dev,24,14,16,1
<35,No,Undergraduate,1,Man,1,Dev,12,4,13,0
>35,Yes,Undergraduate,1,Man,0,Dev,37,26,10,0
<35,No,Undergraduate,1,Man,0,Dev,3,2,11,0
<35,No,Master,1,Man,0,Dev,3,3,6,0
<35,No,Undergraduate,0,Man,0,Dev,8,4,10,1
<35,No,Undergraduate,1,Man,0,Dev,5,2,36,1
>35,No,Master,1,Man,0,Dev,22,12,13,1
>35,No,Undergraduate,0,Man,0,NotDev,20,18,21,1
<35,No,Master,1,Man,1,Dev,11,7,6,0
<35,No,NoHigherEd,1,Man,0,Dev,4,3,12,0
>35,No,NoHigherEd,1,Man,0,Dev,25,21,17,1
<35,No,Undergraduate,1,Man,0,Dev,8,7,18,1
<35,No,Master,1,Man,0,Dev,9,4,24,1
>35,No,Undergraduate,0,Man,1,Dev,10,1,3,0
<35,No,Master,1,Man,0,Dev,4,0,7,0
<35,No,PhD,1,Man,0,NotDev,7,2,3,0
<35,No,Undergraduate,1,Man,0,Dev,4,4,2,0
<35,No,Master,1,Man,1,Dev,10,5,17,1
<35,No,Master,1,Man,0,Dev,8,3,10,1
<35,No,Undergraduate,1,Man,1,Dev,6,3,15,1
<35,No,Undergraduate,1,Man,0,Dev,9,5,9,0
<35,No,Master,1,Man,0,Dev,21,7,21,1
>35,No,Undergraduate,1,Man,1,Dev,15,11,15,0
>35,No,NoHigherEd,1,Man,1,Dev,16,14,18,1
<35,No,Undergraduate,1,Man,0,Dev,11,3,16,0
<35,No,Master,1,Man,1,Dev,14,8,23,1
>35,No,Undergraduate,1,Man,1,Dev,23,21,9,1
<35,No,Undergraduate,1,Man,0,Dev,16,12,5,0
>35,No,Master,1,Man,0,NotDev,31,26,8,0
>35,No,Master,1,Man,0,Dev,17,15,17,1
>35,No,Undergraduate,0,Man,0,Dev,14,14,10,0
>35,No,Undergraduate,1,Man,0,Dev,25,25,16,0
<35,No,Undergraduate,1,Man,0,Dev,7,4,27,1
<35,No,Other,1,Man,0,Dev,6,4,11,0
<35,No,Undergraduate,1,Man,0,Dev,10,6,7,0
<35,No,Other,1,Man,0,Dev,7,1,7,1
<35,No,Other,1,Man,0,Dev,12,5,19,1
<35,No,Undergraduate,1,Man,0,Dev,14,9,7,0
>35,No,Undergraduate,1,Man,0,Dev,10,3,11,0
>35,No,Undergraduate,1,Man,1,Dev,9,4,6,0
>35,No,Undergraduate,1,Man,0,Dev,17,8,9,0
<35,No,Other,1,Man,0,Dev,10,8,13,0
>35,No,Master,1,Man,0,Dev,22,15,18,1
>35,No,Undergraduate,1,Man,0,Dev,20,15,18,0
<35,No,Undergraduate,1,Man,1,NotDev,11,2,16,1
<35,No,Master,1,Man,0,Dev,10,6,7,0
<35,No,Undergraduate,1,Man,1,Dev,6,0,11,0
<35,No,Undergraduate,0,Man,1,Dev,3,1,4,0
<35,No,Undergraduate,1,Man,1,Dev,20,14,8,0
<35,No,Undergraduate,1,Man,0,Dev,8,4,11,1
<35,No,Other,1,Man,0,Dev,4,3,18,1
<35,No,Undergraduate,1,Man,0,Dev,10,6,11,1
<35,No,Undergraduate,0,Man,0,Dev,16,13,17,1
>35,No,Other,1,Man,0,Dev,18,10,15,1
>35,No,Master,1,Man,0,Dev,20,14,12,1
<35,No,Undergraduate,1,Man,0,Dev,6,2,13,1
>35,No,Undergraduate,1,Man,0,Dev,18,11,3,0
>35,No,Undergraduate,1,Woman,1,Dev,3,2,11,0
<35,No,Undergraduate,0,Man,1,Dev,2,0,7,0
>35,No,Undergraduate,1,Man,0,NotDev,14,9,5,0
<35,Yes,Master,1,Man,1,Dev,7,5,12,1
<35,No,Undergraduate,1,Man,0,Dev,10,7,2,0
>35,No,Other,1,Man,0,Dev,25,21,16,1
>35,No,Other,1,Man,0,Dev,20,15,27,1
>35,No,Undergraduate,1,Man,0,NotDev,45,40,5,0
<35,No,NoHigherEd,1,Man,0,Dev,12,2,33,1
<35,No,Undergraduate,1,Man,0,Dev,12,6,11,1
>35,No,Master,1,Man,1,Dev,20,20,21,1
<35,No,Undergraduate,1,Man,0,Dev,17,11,14,1
<35,No,Undergraduate,1,Man,0,Dev,10,4,28,1
<35,No,Undergraduate,0,Woman,1,Dev,17,3,10,1
<35,No,Undergraduate,1,Man,0,Dev,7,3,16,1
>35,No,Undergraduate,0,Man,1,Dev,36,22,20,1
<35,No,Undergraduate,1,Man,1,Dev,7,4,17,1
<35,No,Master,1,Man,0,Dev,5,5,6,0
<35,No,Master,1,Woman,0,Dev,8,2,42,1
>35,No,Master,1,Man,0,Dev,20,8,2,0
<35,No,Undergraduate,1,Man,0,Dev,5,8,14,1
>35,No,Undergraduate,1,Man,0,Dev,30,19,12,0
>35,No,Undergraduate,1,Man,0,Dev,25,20,14,1
>35,No,NoHigherEd,1,Man,0,Dev,23,21,11,1
<35,No,Undergraduate,0,Man,0,Dev,20,14,5,0
<35,No,Undergraduate,1,Woman,0,Dev,6,2,16,1
<35,No,Undergraduate,1,Man,0,Dev,6,3,18,1
<35,No,Other,1,Man,0,Dev,9,6,11,1
>35,No,Master,1,Man,0,Dev,12,8,49,1
>35,No,Undergraduate,0,Man,0,Dev,25,17,23,1
<35,No,NoHigherEd,1,NonBinary,1,Dev,10,5,8,0
<35,No,Undergraduate,1,Man,0,Dev,1,0,8,0
<35,No,Undergraduate,1,Man,0,Dev,4,3,13,1
<35,No,Master,1,Man,0,Dev,16,10,0,0
<35,No,Other,1,Man,1,Dev,9,7,10,0
<35,No,Undergraduate,0,Man,0,Dev,3,1,30,1
<35,No,Undergraduate,1,Man,0,Dev,9,3,2,0
<35,No,Undergraduate,1,Man,0,Dev,15,10,11,0
>35,No,Undergraduate,0,Man,1,NotDev,42,42,12,0
<35,No,Undergraduate,1,Man,0,Dev,16,12,9,1
<35,No,Undergraduate,1,Man,1,Dev,16,11,11,0
>35,No,Master,1,Man,0,Dev,32,28,6,0
<35,No,Master,1,Man,0,Dev,7,4,21,1
<35,No,Undergraduate,1,Man,0,Dev,7,2,10,1
<35,No,Master,1,Man,0,NotDev,4,1,14,0
>35,No,Undergraduate,1,Man,0,Dev,10,6,14,0
<35,No,Undergraduate,1,Man,0,Dev,8,5,21,1
>35,No,Undergraduate,1,Man,0,Dev,48,33,7,0
<35,No,Other,1,Man,1,Dev,20,12,12,0
>35,No,Other,1,NonBinary,0,Dev,38,35,15,1
>35,Yes,Other,0,Man,0,Dev,28,19,14,1
<35,No,Undergraduate,1,Man,1,Dev,13,5,7,0
<35,No,Master,1,Man,0,NotDev,4,3,1,0
<35,No,Other,1,Man,0,Dev,2,0,12,1
<35,No,Master,1,Man,0,Dev,3,1,12,0
<35,No,Undergraduate,1,Man,1,Dev,12,2,14,1
<35,No,Master,1,Man,0,Dev,10,7,16,1
>35,No,Master,1,Man,1,Dev,17,10,30,1
<35,No,Undergraduate,1,Man,1,Dev,15,14,28,1
<35,No,Master,1,Man,0,Dev,8,6,14,1
<35,No,Master,1,Man,1,Dev,4,4,13,1
>35,No,Master,1,Man,0,Dev,25,15,15,1
<35,Yes,Undergraduate,1,Man,1,Dev,12,5,12,1
>35,No,Master,1,Man,0,Dev,39,21,17,1
<35,No,Undergraduate,1,Man,0,Dev,12,6,4,0
<35,No,Undergraduate,1,Man,1,NotDev,11,7,23,1
<35,No,Master,1,Man,0,Dev,13,8,5,0
>35,No,Master,0,Man,0,Dev,19,13,7,0
<35,No,Master,1,Woman,0,Dev,9,3,16,1
<35,No,Undergraduate,1,Man,0,Dev,5,1,28,1
<35,No,Undergraduate,1,Woman,0,Dev,7,3,19,1
<35,No,Undergraduate,1,Man,1,Dev,4,1,1,0
<35,No,Undergraduate,1,Man,1,Dev,10,3,12,0
<35,No,Undergraduate,1,Man,1,Dev,12,8,19,1
<35,No,Undergraduate,0,Woman,1,Dev,15,3,2,0
<35,No,Undergraduate,1,Man,0,Dev,5,0,14,1
<35,No,Undergraduate,0,Man,0,Dev,12,8,19,1
<35,No,Undergraduate,1,Man,0,Dev,8,5,26,1
<35,No,Master,1,Man,0,Dev,10,2,12,0
>35,No,Master,1,Man,0,Dev,36,31,9,0
>35,No,Master,1,Man,1,Dev,25,18,9,0
<35,No,Undergraduate,1,Man,0,Dev,10,9,9,1
<35,No,Undergraduate,1,Man,0,Dev,21,13,28,1
<35,No,Master,1,Man,0,Dev,7,4,21,1
<35,No,Master,1,Man,0,Dev,5,0,9,0
<35,No,Other,1,Man,1,Dev,5,3,9,0
<35,No,Master,1,Man,0,Dev,15,10,15,1
<35,No,Undergraduate,1,Man,1,Dev,11,4,20,1
>35,No,Undergraduate,1,Man,1,Dev,36,22,4,0
<35,No,Undergraduate,1,Man,1,Dev,10,5,6,0
<35,No,Master,1,Woman,1,Dev,1,0,9,0
<35,No,Undergraduate,1,Man,0,Dev,13,7,13,1
<35,No,Undergraduate,1,Man,0,Dev,15,5,15,1
<35,No,Undergraduate,1,Man,0,Dev,5,2,2,0
>35,No,Undergraduate,1,Man,0,Dev,10,0,15,1
<35,No,Undergraduate,1,Man,0,NotDev,10,8,7,0
>35,No,Other,1,Man,0,NotDev,20,10,12,1
>35,No,Other,1,Man,0,Dev,18,15,7,0
<35,No,NoHigherEd,1,Man,0,Dev,2,1,11,0
>35,No,Master,1,Man,0,Dev,10,4,17,1
<35,No,NoHigherEd,1,Man,1,Dev,10,7,18,1
>35,No,Undergraduate,0,Man,0,Dev,21,16,13,1
>35,No,Undergraduate,1,Man,1,Dev,15,12,15,1
<35,No,Undergraduate,1,Man,1,Dev,14,8,13,1
>35,No,Master,1,Man,0,Dev,14,9,5,0
<35,No,Undergraduate,1,Woman,0,Dev,5,2,14,1
>35,No,Master,0,Man,1,Dev,30,20,6,0
>35,No,Undergraduate,1,Man,1,Dev,27,21,14,1
>35,No,Master,1,Man,0,Dev,29,20,9,0
<35,No,Master,1,Man,0,NotDev,5,2,6,0
>35,No,Undergraduate,1,Man,0,Dev,25,15,16,1
>35,No,Undergraduate,1,Man,0,Dev,21,13,13,0
<35,No,Undergraduate,1,Man,1,Dev,13,8,21,1
<35,No,Undergraduate,1,Man,1,NotDev,4,4,2,0
>35,No,Undergraduate,0,Man,0,Dev,10,6,23,1
<35,No,Undergraduate,1,Man,0,Dev,14,10,10,1
>35,No,Other,1,Man,0,Dev,15,12,16,1
<35,No,Undergraduate,1,Man,1,Dev,4,2,15,1
<35,No,Master,1,Man,0,Dev,17,10,5,0
<35,No,Undergraduate,1,Man,1,Dev,11,2,12,1
<35,No,PhD,1,Woman,1,NotDev,9,4,18,1
<35,No,NoHigherEd,0,NonBinary,0,Dev,6,2,22,1
<35,Yes,Other,1,Man,1,Dev,11,6,17,1
<35,No,Master,1,Man,1,Dev,12,3,27,1
<35,No,Undergraduate,1,Man,0,Dev,7,7,24,1
>35,No,Undergraduate,1,Man,0,Dev,37,34,11,1
<35,No,Undergraduate,1,Man,0,Dev,9,7,12,0
>35,No,Master,1,Man,1,Dev,26,22,16,1
<35,No,NoHigherEd,1,Man,0,Dev,9,4,29,1
<35,No,Master,1,Man,0,Dev,7,3,10,1
<35,No,Undergraduate,1,Man,0,Dev,9,3,8,0
>35,No,Master,1,Man,0,Dev,20,14,2,0
<35,No,Undergraduate,1,Man,1,Dev,7,1,20,1
<35,No,Undergraduate,1,Woman,0,Dev,14,5,25,1
<35,No,Undergraduate,1,Man,0,Dev,13,9,15,0
>35,No,Other,0,Man,1,Dev,27,12,11,1
>35,No,Master,0,Man,0,Dev,46,44,12,0
<35,No,Master,1,Man,0,Dev,17,6,17,1
>35,No,Master,1,Man,0,Dev,36,30,6,0
<35,No,Master,1,Man,0,Dev,11,5,16,1
<35,No,Undergraduate,1,Man,0,Dev,2,0,9,0
>35,No,Undergraduate,1,Man,1,Dev,18,15,19,1
<35,No,Other,1,Man,0,Dev,10,5,15,1
<35,No,Undergraduate,1,Man,0,Dev,12,8,16,1
<35,No,Undergraduate,1,Man,0,Dev,5,3,12,1
<35,No,Master,1,Man,0,Dev,16,7,9,0
<35,No,Master,1,Man,0,Dev,19,7,4,0
<35,No,Master,1,Man,0,Dev,9,0,16,1
<35,No,Master,1,Man,0,NotDev,15,4,9,0
>35,No,PhD,1,Man,0,Dev,30,20,11,0
<35,No,Undergraduate,1,Man,0,Dev,12,6,5,0
>35,No,Master,1,Man,0,Dev,30,25,3,0
<35,No,NoHigherEd,0,Man,0,Dev,2,0,17,1
<35,No,Undergraduate,1,Man,0,Dev,10,2,12,1
<35,No,Undergraduate,1,Woman,0,Dev,6,1,2,0
<35,No,Master,1,Man,0,Dev,13,10,16,0
>35,No,Other,1,Man,0,Dev,30,20,12,0
<35,Yes,Undergraduate,1,Woman,1,Dev,7,3,9,0
<35,No,Undergraduate,1,Man,0,Dev,4,2,16,1
>35,No,Undergraduate,1,Man,0,Dev,29,29,3,0
>35,No,Undergraduate,1,Man,0,NotDev,19,15,22,1
>35,No,Other,1,Man,0,NotDev,2,0,15,1
>35,No,Undergraduate,0,Man,0,Dev,25,20,14,0
>35,No,Undergraduate,1,Man,0,Dev,20,15,13,1
<35,No,Other,1,Man,1,NotDev,6,1,15,1
<35,No,Master,1,Man,0,NotDev,9,3,5,0
>35,No,Master,1,Man,0,Dev,34,28,14,1
>35,No,Master,1,Man,0,Dev,28,24,13,0
<35,No,Undergraduate,1,Man,0,Dev,5,4,11,0
>35,No,PhD,1,Man,0,Dev,40,31,8,0
<35,No,Master,1,Man,0,Dev,5,1,11,1
<35,No,Undergraduate,1,Man,0,Dev,5,2,9,0
>35,No,Master,1,Man,0,Dev,34,21,10,0
<35,No,Undergraduate,1,Man,0,Dev,10,2,9,0
>35,No,Master,1,Man,0,Dev,22,12,21,0
<35,No,Undergraduate,1,Man,0,Dev,10,6,22,1
<35,No,Master,1,Woman,1,NotDev,3,1,5,0
<35,No,Other,1,Man,1,Dev,13,10,6,1
<35,No,Undergraduate,1,Man,0,Dev,20,8,12,1
>35,No,Undergraduate,1,Man,0,Dev,40,30,17,0
<35,No,Master,1,Man,0,Dev,16,7,6,0
<35,No,Other,1,Man,0,Dev,15,6,9,0
>35,No,Master,1,Man,0,Dev,12,9,19,1
<35,No,Undergraduate,0,Man,1,Dev,18,11,37,1
>35,No,Undergraduate,1,Man,0,Dev,45,42,12,1
>35,No,Other,1,Man,1,Dev,37,21,6,0
<35,No,Undergraduate,1,Man,0,NotDev,12,8,12,1
<35,No,Master,1,Man,0,Dev,14,4,13,1
