Age,Accessibility,EdLevel,Employment,Gender,MentalHealth,MainBranch,YearsCode,YearsCodePro,ComputerSkills,Employed
<35,No,NoHigherEd,0,Man,No,Dev,22,10,19,1
>35,No,Undergraduate,1,Man,No,Dev,32,29,6,1
<35,No,Other,1,Man,No,Dev,10,10,15,0
<35,No,Other,1,Man,No,Dev,8,6,17,0
<35,No,Master,0,Man,No,Dev,10,5,26,1
<35,No,Undergraduate,1,Man,Yes,Dev,5,2,25,1
<35,No,Master,1,Man,No,Dev,12,10,10,0
>35,No,PhD,1,Man,No,Dev,35,25,22,1
<35,No,Other,1,Woman,No,Dev,18,14,21,1
>35,No,Master,1,Man,No,Dev,22,22,12,1
<35,No,Undergraduate,1,Man,Yes,Dev,15,12,7,0
<35,No,Undergraduate,1,Man,No,Dev,12,9,18,0
<35,Yes,Master,1,Man,No,Dev,20,16,16,1
>35,No,Undergraduate,1,Man,No,Dev,25,25,16,0
<35,No,Master,1,Man,No,Dev,5,3,10,1
>35,No,Master,0,Man,No,Dev,30,18,19,1
>35,No,NoHigherEd,0,Man,No,Dev,1,10,18,1
<35,No,Master,1,Man,No,Dev,6,3,11,0
>35,No,Undergraduate,1,Man,No,Dev,32,29,21,1
<35,No,Undergraduate,1,Man,No,Dev,24,18,17,0
<35,No,Undergraduate,1,Man,No,Dev,11,5,22,1
<35,No,Undergraduate,1,Man,Yes,Dev,11,4,15,1
>35,No,Undergraduate,1,Man,No,Dev,15,10,11,0
>35,No,Undergraduate,1,Man,Yes,Dev,27,10,11,0
<35,No,Other,0,NonBinary,Yes,Dev,10,9,17,1
<35,No,Other,1,Man,Yes,Dev,10,8,12,0
<35,No,Undergraduate,1,Woman,Yes,Dev,8,4,26,1
>35,No,Other,1,Man,No,Dev,25,15,13,1
<35,No,Master,0,Man,No,Dev,16,8,12,0
<35,No,Undergraduate,1,Man,No,Dev,7,1,18,0
>35,No,Undergraduate,1,Man,No,Dev,29,27,14,1
<35,No,Master,1,Man,No,Dev,10,2,11,0
<35,No,Undergraduate,1,Man,No,Dev,3,2,16,1
>35,No,Undergraduate,1,Man,No,Dev,33,2,10,0
<35,No,Undergraduate,1,Woman,No,Dev,5,4,6,0
<35,No,Undergraduate,0,Man,Yes,Dev,3,1,20,1
<35,No,Undergraduate,1,Man,Yes,Dev,17,11,25,1
>35,No,NoHigherEd,1,Man,No,Dev,15,12,15,1
<35,No,Undergraduate,1,Man,No,Dev,18,9,15,0
>35,No,Undergraduate,0,Man,No,Dev,25,20,16,1
<35,No,Undergraduate,1,Man,No,Dev,6,1,21,1
<35,No,Other,1,Man,Yes,Dev,15,8,27,1
<35,No,Other,1,Man,No,Dev,8,4,14,0
<35,No,Master,1,Man,No,Dev,8,5,20,1
>35,No,Other,1,Man,No,Dev,22,17,9,0
<35,No,NoHigherEd,1,Man,No,Dev,8,8,9,0
>35,No,Undergraduate,1,Man,No,Dev,42,35,6,0
>35,No,Undergraduate,1,Man,No,Dev,25,22,19,0
>35,No,Undergraduate,1,Man,Yes,Dev,34,32,22,1
>35,No,Undergraduate,1,Man,No,Dev,6,5,6,0
<35,No,Other,1,Man,No,Dev,12,10,6,0
<35,No,Master,1,Man,No,Dev,12,10,9,1
<35,No,Undergraduate,1,Man,No,Dev,3,1,18,1
<35,No,Master,1,Woman,No,Dev,10,7,5,0
>35,No,Master,1,Man,Yes,NotDev,25,15,14,0
<35,No,Undergraduate,1,Man,Yes,Dev,12,4,8,0
>35,No,Master,1,Man,No,Dev,6,6,10,0
<35,No,Undergraduate,1,Man,No,Dev,8,5,11,0
>35,No,Master,1,Man,Yes,Dev,33,20,24,0
>35,No,Undergraduate,1,Man,No,Dev,21,15,7,1
>35,No,Master,1,Man,Yes,Dev,20,15,29,1
>35,No,Undergraduate,1,Man,No,Dev,22,22,21,1
<35,No,Undergraduate,1,Man,No,Dev,10,4,8,0
>35,No,Undergraduate,1,Man,Yes,Dev,25,22,28,1
<35,No,Undergraduate,1,Man,No,Dev,14,13,21,1
>35,No,Other,0,Man,No,Dev,34,22,6,0
<35,No,Undergraduate,1,Man,Yes,Dev,10,4,16,0
>35,No,Undergraduate,1,Man,No,Dev,26,21,13,1
>35,No,Master,1,Man,No,Dev,24,16,23,1
>35,No,Other,0,Man,Yes,Dev,6,6,9,0
<35,No,Undergraduate,1,Man,No,Dev,7,2,27,1
<35,No,Other,0,Man,Yes,Dev,15,8,17,0
<35,No,Undergraduate,0,Man,No,Dev,12,4,14,1
>35,No,Undergraduate,1,Man,No,Dev,25,19,25,0
>35,No,Undergraduate,1,Man,Yes,Dev,20,8,11,1
<35,No,NoHigherEd,1,Man,Yes,Dev,27,15,27,0
<35,No,NoHigherEd,1,Man,Yes,Dev,8,6,11,0
>35,No,Undergraduate,0,Man,No,Dev,18,16,21,0
<35,No,Other,1,Man,No,Dev,3,0,12,0
<35,No,NoHigherEd,0,Man,No,NotDev,0,0,18,1
>35,No,Other,1,NonBinary,No,Dev,25,13,11,0
<35,No,Other,1,Man,Yes,NotDev,3,1,10,0
>35,No,NoHigherEd,0,Man,No,Dev,19,15,11,0
<35,No,Undergraduate,1,Man,No,Dev,8,4,10,0
>35,No,Undergraduate,0,Man,No,Dev,31,31,21,1
<35,No,Other,1,Man,Yes,NotDev,15,5,13,0
<35,No,Undergraduate,1,Man,No,Dev,4,1,11,0
<35,No,Undergraduate,1,Man,No,Dev,10,8,20,1
<35,No,Undergraduate,1,Man,No,Dev,3,2,11,0
>35,No,Master,1,Man,No,Dev,16,10,13,1
<35,No,Other,1,Woman,Yes,Dev,5,4,8,0
<35,No,Other,1,Man,No,Dev,4,3,17,0
>35,No,Undergraduate,1,Man,No,Dev,15,15,20,1
<35,No,Undergraduate,1,Man,No,Dev,16,8,11,0
<35,No,Master,1,Man,Yes,Dev,5,2,16,0
<35,No,Undergraduate,1,Woman,No,Dev,6,0,8,0
<35,No,Other,1,Man,No,Dev,5,4,23,1
>35,No,Undergraduate,1,Man,No,Dev,7,7,12,1
>35,No,Undergraduate,1,Man,No,Dev,20,16,20,1
<35,No,Other,0,Man,No,Dev,4,0,11,0
<35,No,Undergraduate,1,Man,Yes,NotDev,4,2,12,0
>35,No,Undergraduate,1,Man,No,Dev,19,16,7,0
<35,No,Undergraduate,1,Man,No,Dev,20,8,6,0
>35,No,Undergraduate,1,Man,Yes,Dev,17,13,24,1
<35,No,Undergraduate,1,Man,Yes,Dev,18,16,7,1
>35,No,Other,1,Man,No,Dev,13,13,12,0
<35,No,Undergraduate,1,Man,Yes,Dev,6,2,18,1
<35,No,Undergraduate,1,Man,No,Dev,5,3,14,0
>35,Yes,Other,1,NonBinary,Yes,Dev,25,21,22,1
<35,No,Undergraduate,1,Man,No,Dev,15,2,14,1
>35,No,Other,1,Man,Yes,Dev,21,13,22,1
<35,No,Undergraduate,0,Man,No,Dev,14,6,13,0
<35,No,Undergraduate,1,Man,Yes,Dev,5,1,5,0
<35,No,Undergraduate,1,Man,No,Dev,6,2,3,0
<35,No,Other,1,Man,Yes,Dev,23,10,19,1
>35,No,Undergraduate,1,Man,No,Dev,23,19,21,1
>35,No,Undergraduate,1,Man,No,Dev,20,20,13,0
>35,No,Master,1,Woman,No,Dev,8,8,22,1
<35,No,Undergraduate,1,Man,Yes,Dev,12,5,7,0
<35,No,NoHigherEd,1,Man,No,Dev,3,2,8,0
<35,No,Undergraduate,1,Man,No,Dev,6,2,7,1
>35,No,Undergraduate,1,Man,No,Dev,8,7,15,0
<35,No,Other,1,Man,Yes,Dev,7,3,20,1
<35,No,Undergraduate,1,Man,No,Dev,9,1,11,0
>35,No,NoHigherEd,0,Man,Yes,Dev,21,18,13,0
<35,No,Undergraduate,1,Man,Yes,Dev,13,3,10,0
>35,No,PhD,1,Woman,Yes,NotDev,44,23,3,0
<35,No,Master,1,Man,No,NotDev,9,2,10,0
>35,No,Undergraduate,1,Man,No,Dev,16,9,11,0
>35,No,Master,1,Man,No,Dev,20,7,13,0
<35,No,Undergraduate,1,Woman,No,Dev,14,10,21,1
<35,No,Undergraduate,1,Man,Yes,Dev,6,4,14,0
<35,No,Undergraduate,1,Man,No,Dev,4,1,9,1
<35,No,Undergraduate,0,Man,No,Dev,5,2,6,0
>35,No,Other,1,Man,Yes,Dev,10,6,16,0
>35,No,Master,1,Man,No,Dev,27,20,9,1
>35,No,Undergraduate,1,Man,No,Dev,8,4,5,0
<35,No,Undergraduate,1,Man,No,Dev,8,4,17,0
<35,No,Undergraduate,1,Man,No,Dev,6,4,13,1
<35,No,Undergraduate,1,Man,No,Dev,7,4,13,1
<35,No,Undergraduate,1,Man,Yes,Dev,11,5,15,0
<35,No,Undergraduate,1,Man,No,Dev,3,0,5,0
<35,No,Undergraduate,1,Man,Yes,Dev,6,1,32,1
<35,No,Master,0,Man,No,Dev,12,10,18,1
<35,No,Master,0,Man,No,Dev,15,10,17,1
<35,No,Undergraduate,1,Woman,No,Dev,12,7,15,1
<35,No,Undergraduate,1,Man,No,Dev,6,4,6,0
>35,No,Undergraduate,1,Man,No,Dev,23,14,15,1
>35,No,Undergraduate,1,Man,No,NotDev,25,11,10,0
<35,No,Undergraduate,1,Man,Yes,Dev,14,9,13,1
>35,No,Other,1,Man,No,Dev,25,22,15,1
>35,No,PhD,1,Man,No,Dev,24,15,15,0
<35,No,Master,1,Man,No,Dev,6,2,12,0
<35,No,Undergraduate,1,Man,Yes,Dev,18,3,8,0
<35,No,Undergraduate,1,Man,No,Dev,9,6,7,0
<35,No,PhD,1,Man,No,Dev,13,6,22,1
<35,No,Undergraduate,1,Man,Yes,Dev,8,1,12,0
>35,Yes,Undergraduate,1,Man,Yes,Dev,22,19,14,1
<35,No,Undergraduate,1,Man,No,Dev,4,4,15,1
<35,No,Undergraduate,1,Man,No,Dev,3,3,12,1
<35,No,Master,1,Man,No,Dev,10,5,8,0
>35,No,Undergraduate,1,Man,No,Dev,45,40,12,0
<35,No,Other,1,Man,No,Dev,5,4,6,0
<35,No,Master,1,Man,No,Dev,6,5,9,0
<35,No,Other,1,Man,No,Dev,11,8,17,1
<35,No,Other,0,Man,Yes,Dev,3,0,14,1
<35,No,Other,0,Man,Yes,Dev,10,4,9,1
<35,No,Other,1,Man,No,Dev,20,3,15,0
>35,No,Undergraduate,0,Man,No,Dev,21,14,25,1
>35,No,Undergraduate,1,Man,No,NotDev,35,22,10,0
<35,No,Master,1,Man,No,Dev,5,0,10,0
<35,No,Other,1,Man,No,Dev,12,12,10,1
<35,No,Other,1,Man,No,Dev,22,12,20,1
>35,No,Undergraduate,1,Man,No,Dev,25,19,13,1
<35,No,NoHigherEd,1,Man,No,Dev,6,6,31,1
<35,No,Undergraduate,1,Man,No,Dev,8,4,14,0
<35,No,Undergraduate,1,Man,No,Dev,8,4,11,1
<35,No,Other,0,Man,No,Dev,25,17,28,1
>35,No,Other,0,Man,No,Dev,23,20,25,1
>35,No,Undergraduate,1,Man,No,Dev,3,2,21,1
<35,No,Undergraduate,1,Man,Yes,Dev,12,8,6,0
>35,No,Master,1,Man,No,Dev,8,5,6,0
>35,No,Other,1,Man,No,Dev,10,9,17,1
<35,No,Master,1,Man,Yes,Dev,15,6,15,0
<35,No,Undergraduate,1,Man,No,Dev,7,5,17,1
>35,No,Undergraduate,0,Man,Yes,Dev,18,16,16,1
<35,No,Undergraduate,1,Man,No,Dev,12,7,9,0
<35,No,Undergraduate,1,Man,No,NotDev,14,7,24,1
<35,No,Undergraduate,1,NonBinary,No,Dev,14,9,11,0
>35,No,Undergraduate,1,Man,Yes,Dev,30,19,15,0
<35,No,Undergraduate,1,Man,No,Dev,10,3,9,0
<35,No,NoHigherEd,0,Man,No,Dev,15,5,15,1
<35,No,Undergraduate,1,Man,No,Dev,7,3,7,0
>35,No,Other,1,Man,Yes,Dev,25,15,11,0
<35,No,Master,1,Man,No,Dev,11,5,10,0
<35,No,Undergraduate,1,Man,No,Dev,6,4,24,1
>35,Yes,Undergraduate,1,Man,No,Dev,18,14,9,0
<35,No,Undergraduate,1,Man,No,NotDev,6,2,8,1
<35,No,Master,1,Man,No,Dev,13,8,13,1
<35,Yes,Undergraduate,1,Man,Yes,Dev,10,4,41,1
>35,No,Master,1,Man,Yes,Dev,20,15,7,0
>35,No,Undergraduate,1,Man,No,Dev,27,25,16,0
>35,No,Master,1,Man,No,NotDev,16,16,4,0
<35,No,Undergraduate,1,Man,No,Dev,3,0,13,1
<35,No,Undergraduate,1,Man,No,Dev,2,3,13,0
>35,No,Other,1,Man,No,Dev,15,13,17,1
>35,No,Undergraduate,1,Man,No,Dev,30,8,20,1
<35,No,Undergraduate,1,Man,No,Dev,4,1,26,1
<35,Yes,Master,1,Man,No,NotDev,6,3,12,0
<35,No,Undergraduate,0,Man,Yes,Dev,4,1,11,0
<35,No,Other,1,Man,No,Dev,10,8,14,1
<35,No,Other,1,Man,No,Dev,12,10,20,1
>35,No,Undergraduate,0,Man,No,Dev,15,13,21,1
<35,No,Master,1,Man,No,Dev,14,10,15,1
>35,No,Undergraduate,1,Man,No,Dev,9,9,8,0
<35,No,Other,1,Man,No,Dev,4,3,10,0
<35,No,Undergraduate,1,Man,No,Dev,7,5,17,0
<35,No,Other,1,Man,Yes,Dev,9,7,16,1
<35,No,Undergraduate,1,Man,No,Dev,8,3,9,1
<35,No,Master,1,Man,No,Dev,3,2,5,0
<35,No,Undergraduate,1,Man,No,Dev,9,2,23,1
>35,No,Other,1,Man,No,Dev,26,16,12,1
<35,No,Undergraduate,1,Man,No,Dev,7,5,12,0
<35,No,Undergraduate,1,Man,No,Dev,7,4,13,0
<35,No,Master,1,Man,No,Dev,6,5,13,0
<35,No,Undergraduate,1,Man,No,Dev,5,1,20,1
<35,No,NoHigherEd,1,Man,No,Dev,10,7,19,0
<35,No,Undergraduate,1,Man,No,Dev,14,1,17,1
<35,No,Undergraduate,1,Man,No,Dev,9,2,3,0
<35,No,Undergraduate,1,Man,No,Dev,4,4,8,0
>35,No,Master,1,Man,No,Dev,20,15,18,1
<35,No,Undergraduate,1,Man,No,Dev,4,0,14,1
<35,No,Undergraduate,1,Man,No,Dev,10,5,17,0
>35,No,Master,1,Man,No,Dev,14,11,8,1
>35,No,Master,1,Man,No,Dev,18,13,8,0
>35,No,Undergraduate,1,Man,No,NotDev,1,0,2,0
>35,No,Master,1,Man,No,Dev,10,7,7,0
>35,No,Master,1,Man,No,Dev,41,28,12,1
<35,No,Undergraduate,1,Man,Yes,Dev,6,0,18,1
<35,No,Undergraduate,1,Man,No,Dev,11,7,15,0
<35,No,Undergraduate,1,Man,No,Dev,10,5,14,0
<35,No,Undergraduate,1,Man,No,Dev,7,3,17,0
<35,No,Undergraduate,1,Man,No,Dev,16,12,12,1
<35,No,Undergraduate,0,Man,No,Dev,9,6,20,0
<35,No,Master,1,Man,No,Dev,5,4,7,0
<35,No,Undergraduate,1,Man,No,Dev,10,7,11,1
<35,No,Master,1,Man,No,Dev,4,3,13,0
>35,No,Undergraduate,1,Man,Yes,NotDev,30,16,16,0
<35,No,NoHigherEd,1,Man,No,Dev,11,8,3,0
<35,No,Undergraduate,1,Man,No,Dev,10,4,17,1
<35,No,Undergraduate,1,Man,No,Dev,15,11,19,1
>35,No,Master,1,Man,No,Dev,7,7,22,1
<35,No,Master,0,Man,No,Dev,7,3,31,1
>35,Yes,Undergraduate,1,Man,No,NotDev,38,27,9,0
<35,No,Undergraduate,1,Man,No,Dev,19,10,16,1
>35,No,Undergraduate,1,Man,No,Dev,17,14,32,1
<35,No,Undergraduate,0,Man,No,Dev,4,0,11,0
>35,No,Undergraduate,1,Man,No,Dev,23,16,9,1
<35,No,Undergraduate,1,Man,No,Dev,24,17,12,0
>35,No,Undergraduate,1,Man,Yes,NotDev,9,4,10,0
>35,No,Other,0,Man,No,Dev,15,11,13,0
<35,No,Undergraduate,1,Man,No,Dev,10,5,12,1
<35,No,Undergraduate,1,Man,Yes,Dev,3,1,7,0
<35,No,Undergraduate,1,Man,No,Dev,10,2,9,0
<35,No,Undergraduate,1,Man,Yes,Dev,12,2,5,0
<35,No,Undergraduate,0,Man,No,Dev,5,2,12,1
>35,No,Undergraduate,1,Man,No,Dev,18,8,18,0
<35,No,Undergraduate,1,Man,Yes,Dev,11,8,19,0
>35,No,NoHigherEd,0,Man,No,Dev,15,8,14,0
<35,No,Master,1,Woman,No,Dev,10,4,9,1
>35,No,Undergraduate,1,Man,No,Dev,25,22,11,0
>35,No,Master,1,Man,No,Dev,44,40,3,0
<35,No,Master,1,Man,Yes,Dev,2,1,15,0
>35,No,Other,1,Man,No,Dev,19,16,9,1
<35,No,Undergraduate,1,Man,No,Dev,7,7,10,1
<35,No,Master,1,Man,No,Dev,9,3,21,1
<35,No,Undergraduate,1,Man,Yes,Dev,6,6,14,1
<35,No,Undergraduate,1,Man,No,Dev,5,1,19,1
>35,No,Master,1,Man,No,Dev,20,14,15,0
>35,No,Master,1,Man,No,Dev,27,20,26,1
>35,No,Other,1,Man,No,Dev,25,10,15,0
<35,No,Undergraduate,1,Woman,No,Dev,5,2,16,1
<35,No,Other,1,Man,No,Dev,7,6,11,1
<35,No,NoHigherEd,1,Man,No,Dev,4,1,15,0
>35,No,Undergraduate,0,Man,No,Dev,21,15,17,1
>35,No,Undergraduate,1,Man,No,Dev,22,18,9,0
<35,No,Undergraduate,1,Man,Yes,Dev,10,5,10,1
<35,No,Undergraduate,1,Man,No,Dev,12,6,16,1
<35,Yes,Undergraduate,1,Man,Yes,Dev,8,5,11,1
>35,No,PhD,1,Man,No,NotDev,29,10,21,1
<35,No,Master,1,Man,No,Dev,7,3,8,0
>35,No,Master,0,Man,No,Dev,42,38,7,1
<35,No,Master,1,Man,No,NotDev,3,3,10,1
>35,No,Master,1,Man,Yes,Dev,20,13,22,1
>35,No,Master,1,Woman,No,NotDev,37,28,16,1
>35,No,Undergraduate,1,Man,No,Dev,30,12,14,0
<35,No,Undergraduate,0,Man,No,Dev,16,10,27,1
<35,No,Undergraduate,1,Man,No,Dev,8,4,21,1
>35,No,Undergraduate,1,Woman,Yes,Dev,3,2,14,1
>35,No,Undergraduate,1,Man,No,Dev,25,22,14,1
<35,No,Undergraduate,1,Man,No,Dev,8,0,16,1
<35,No,Undergraduate,1,Man,No,Dev,9,6,15,1
<35,No,Master,1,Man,No,Dev,15,10,11,0
<35,No,Undergraduate,1,Man,No,Dev,13,2,21,1
<35,No,Undergraduate,1,Man,No,Dev,7,4,38,1
<35,No,Other,1,Man,Yes,Dev,22,13,27,1
>35,No,Undergraduate,1,Man,No,NotDev,5,0,3,0
<35,No,Master,1,Man,Yes,Dev,3,2,4,0
<35,No,Master,1,Man,No,Dev,7,0,7,0
>35,No,Undergraduate,1,Man,No,Dev,15,15,10,0
<35,No,Master,1,Man,No,Dev,1,4,15,1
<35,No,NoHigherEd,1,Man,No,NotDev,15,10,9,0
<35,No,Undergraduate,1,Man,No,Dev,3,1,8,0
<35,No,Undergraduate,1,Woman,No,Dev,10,3,16,1
<35,No,Master,1,Man,No,Dev,11,6,13,1
<35,No,Other,1,Man,No,Dev,7,4,14,0
<35,No,Undergraduate,1,Man,No,Dev,5,3,13,0
>35,No,Other,0,Man,No,Dev,40,24,12,1
<35,No,Undergraduate,1,Man,No,Dev,7,1,19,0
<35,No,Undergraduate,1,Man,No,Dev,9,5,13,0
<35,No,Undergraduate,1,Man,No,Dev,12,9,7,0
<35,No,Undergraduate,1,Man,No,Dev,4,3,13,1
<35,No,Undergraduate,1,Man,No,Dev,10,6,22,1
>35,No,NoHigherEd,1,Man,No,Dev,24,24,24,1
<35,No,Other,0,Man,No,Dev,10,9,15,0
<35,No,Undergraduate,1,Man,No,Dev,9,4,8,0
>35,No,Other,1,Man,No,Dev,17,11,4,0
<35,No,Undergraduate,1,Man,No,Dev,7,2,4,1
<35,No,Undergraduate,1,NonBinary,No,Dev,11,7,11,0
<35,No,Undergraduate,1,Man,No,Dev,6,3,8,0
<35,No,Undergraduate,1,Woman,Yes,Dev,5,1,4,0
<35,No,Undergraduate,1,Man,No,Dev,10,7,19,1
<35,No,Undergraduate,1,Man,No,Dev,10,3,10,0
<35,No,Undergraduate,1,Man,No,Dev,11,6,16,1
<35,No,Undergraduate,1,Man,No,Dev,8,5,16,1
<35,No,Undergraduate,1,Man,No,Dev,4,3,14,1
<35,No,Undergraduate,1,Man,No,Dev,15,3,13,1
<35,No,NoHigherEd,1,Woman,Yes,Dev,17,14,10,0
>35,No,Undergraduate,1,Man,Yes,Dev,6,4,13,0
<35,No,Undergraduate,1,Man,No,Dev,15,8,14,1
<35,No,Undergraduate,1,Man,No,Dev,15,4,16,1
<35,No,Master,1,Man,No,Dev,10,8,13,0
>35,No,Other,1,Man,No,Dev,20,17,11,0
<35,No,NoHigherEd,1,Man,No,NotDev,2,9,33,1
<35,No,Master,1,Man,No,Dev,13,8,13,0
<35,No,Undergraduate,1,Man,No,Dev,12,6,2,0
<35,No,Master,1,Man,No,Dev,8,5,6,0
<35,No,Other,1,Man,Yes,Dev,15,6,16,1
<35,No,Master,0,Man,No,Dev,12,10,23,1
<35,No,Undergraduate,1,Man,No,Dev,7,1,7,0
>35,No,Undergraduate,0,Man,No,NotDev,10,10,12,1
>35,No,Undergraduate,1,Man,Yes,Dev,9,9,6,0
<35,No,Undergraduate,1,Man,No,Dev,6,2,9,1
<35,No,Master,1,Man,No,Dev,10,6,12,1
>35,Yes,Undergraduate,1,Man,Yes,Dev,37,29,3,0
<35,No,Master,1,Man,No,Dev,8,5,8,0
<35,No,Other,1,Man,No,Dev,7,5,12,0
>35,No,Master,1,Man,Yes,Dev,13,8,9,0
<35,No,Undergraduate,1,Man,No,Dev,8,4,10,0
>35,No,PhD,0,Man,No,Dev,38,27,15,1
>35,No,Other,1,Man,No,NotDev,19,8,22,1
<35,No,Master,1,Man,No,Dev,9,6,13,0
<35,No,Other,1,Man,No,Dev,6,4,19,1
<35,No,Undergraduate,1,Man,No,Dev,12,3,8,0
>35,No,Master,1,Man,No,NotDev,3,1,11,0
<35,No,Undergraduate,1,Man,No,Dev,10,5,7,0
>35,No,Master,1,Man,No,Dev,20,10,11,0
<35,No,NoHigherEd,0,Man,Yes,Dev,7,2,8,0
>35,No,Master,1,Man,No,Dev,16,10,13,0
<35,No,Other,1,Man,No,Dev,6,4,9,0
<35,No,Undergraduate,1,Man,No,Dev,5,1,17,1
>35,No,Other,1,Man,Yes,Dev,32,20,21,0
<35,No,Master,1,Man,No,NotDev,14,6,13,1
<35,No,Undergraduate,1,Man,No,Dev,7,3,5,0
>35,No,Undergraduate,1,Man,No,Dev,23,13,18,0
<35,No,Undergraduate,1,Man,No,Dev,10,6,13,0
<35,No,Undergraduate,1,Man,No,Dev,12,4,12,0
<35,No,Undergraduate,1,Man,Yes,Dev,4,0,10,1
<35,No,Master,1,Man,No,Dev,11,6,24,1
<35,No,Undergraduate,1,Man,No,Dev,4,0,5,0
>35,No,Master,1,Man,No,Dev,13,13,10,0
>35,No,PhD,1,Man,No,Dev,26,10,11,0
>35,No,Master,1,Man,No,Dev,20,12,13,0
<35,No,Undergraduate,1,Man,No,Dev,5,1,23,1
<35,No,Undergraduate,1,Woman,No,Dev,12,8,13,1
<35,No,Undergraduate,1,Man,No,Dev,12,7,16,1
>35,No,Undergraduate,1,Man,No,Dev,20,15,21,1
<35,No,Master,1,Woman,Yes,NotDev,3,3,5,0
<35,No,Master,1,NonBinary,No,Dev,11,4,8,0
>35,No,Other,1,Man,Yes,Dev,20,15,26,1
>35,No,Undergraduate,1,Man,No,Dev,10,9,14,1
<35,No,NoHigherEd,0,Man,No,Dev,6,1,22,1
<35,No,Undergraduate,1,Woman,Yes,Dev,7,5,19,1
>35,No,Undergraduate,1,Man,No,Dev,12,10,6,0
<35,No,Undergraduate,1,Man,No,Dev,12,8,9,0
<35,No,Undergraduate,0,Man,Yes,Dev,4,2,18,1
<35,No,Master,0,Man,No,Dev,10,8,17,0
<35,No,Undergraduate,0,Man,Yes,Dev,12,8,15,1
<35,No,Other,0,Man,No,Dev,3,2,6,0
>35,No,Master,1,NonBinary,No,NotDev,20,10,16,1
<35,No,Undergraduate,1,Man,No,Dev,10,4,13,0
>35,No,Master,1,Man,No,Dev,27,18,24,1
<35,No,Other,0,Man,Yes,Dev,7,6,17,0
<35,No,Undergraduate,1,Man,No,Dev,20,11,23,1
<35,No,Undergraduate,1,Man,No,Dev,12,11,14,0
<35,No,Undergraduate,1,Man,No,Dev,8,1,11,0
<35,No,Undergraduate,1,Man,No,Dev,5,2,19,1
<35,No,Undergraduate,1,Man,No,NotDev,16,8,31,1
<35,No,Other,1,Man,No,Dev,11,5,9,0
<35,No,Undergraduate,1,Man,No,Dev,10,7,30,1
<35,No,PhD,1,Man,Yes,Dev,3,2,15,0
>35,No,Undergraduate,0,Man,No,Dev,20,15,19,1
<35,No,Undergraduate,1,Man,No,Dev,7,5,11,0
>35,No,Undergraduate,1,Woman,Yes,Dev,20,15,12,1
<35,No,Undergraduate,1,Man,No,Dev,17,7,13,0
<35,No,Undergraduate,1,Man,No,Dev,25,10,14,1
<35,No,Undergraduate,1,Man,No,Dev,3,3,5,0
<35,No,Other,0,Man,No,Dev,8,3,33,1
>35,No,Undergraduate,1,Man,No,Dev,7,7,14,1
<35,No,Undergraduate,0,Man,No,Dev,11,7,9,0
>35,No,Master,0,Man,Yes,NotDev,28,28,6,0
>35,No,Master,1,Man,No,Dev,25,20,15,0
<35,No,Master,1,Man,No,Dev,20,14,9,0
>35,No,Other,1,Man,No,NotDev,29,10,20,1
<35,No,Other,1,Man,No,Dev,10,8,13,0
>35,Yes,Undergraduate,1,Woman,No,Dev,18,13,3,0
<35,No,Undergraduate,1,Man,No,Dev,2,1,8,0
>35,No,Master,1,Man,Yes,Dev,20,10,14,0
>35,No,PhD,1,Man,No,NotDev,40,25,2,0
<35,No,Undergraduate,1,Man,Yes,Dev,20,9,18,1
<35,No,Master,1,Woman,No,NotDev,8,3,3,0
<35,No,Undergraduate,1,Man,No,Dev,5,5,7,0
<35,No,Undergraduate,1,Man,No,NotDev,6,2,10,0
>35,No,Master,1,Man,No,Dev,15,10,6,0
<35,No,Undergraduate,1,Man,No,Dev,12,3,11,0
<35,No,Undergraduate,1,Man,Yes,Dev,16,11,11,0
<35,No,Undergraduate,1,Man,No,Dev,7,4,18,1
>35,No,Undergraduate,1,Man,No,Dev,24,20,10,0
>35,No,Other,1,Man,Yes,Dev,40,25,27,1
<35,No,NoHigherEd,1,Man,No,Dev,14,14,16,1
<35,No,Master,1,Man,No,Dev,13,6,8,0
<35,No,Undergraduate,1,Man,No,Dev,5,2,9,0
>35,No,Master,0,NonBinary,No,Dev,9,9,10,1
<35,No,Other,1,Man,Yes,Dev,14,5,24,1
<35,No,Undergraduate,1,Man,No,Dev,3,1,10,1
>35,No,Master,1,Man,No,Dev,39,29,13,1
<35,No,Other,1,Woman,No,NotDev,5,2,18,1
<35,No,Undergraduate,1,Man,No,Dev,10,8,26,1
>35,Yes,Undergraduate,1,Man,No,Dev,40,30,10,0
<35,No,Other,0,Man,No,Dev,3,1,4,0
<35,No,Undergraduate,1,Man,No,Dev,10,4,15,0
>35,No,Undergraduate,1,Man,Yes,Dev,20,7,15,0
>35,No,Other,1,Man,No,Dev,27,22,23,1
>35,No,Undergraduate,1,Man,No,Dev,25,25,20,1
<35,No,Undergraduate,1,Man,No,NotDev,9,4,23,1
<35,No,Master,1,Man,Yes,Dev,17,8,31,1
<35,No,Undergraduate,1,Man,No,Dev,5,5,23,1
<35,No,Master,1,Man,No,Dev,6,3,6,0
>35,No,Undergraduate,0,Man,No,Dev,42,32,4,0
>35,No,Other,1,Man,Yes,Dev,7,5,4,0
<35,No,Undergraduate,1,Man,No,Dev,12,6,11,1
