Age,Education,EducationYears,MaritalStatus,Occupation,Race,Gender,CapitalGain,CapitalLoss,HoursPerWeek,Income
61.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,White,Male,0.0,0.0,40.0,>50K
41.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,White,Male,0.0,0.0,50.0,>50K
19.0,HS-grad,9.0,Never-married,Transport-moving,White,Male,0.0,0.0,30.0,<=50K
37.0,Masters,14.0,Never-married,Exec-managerial,White,Male,0.0,0.0,40.0,>50K
45.0,Bachelors,13.0,Divorced,Sales,White,Male,8614.0,0.0,48.0,>50K
62.0,HS-grad,9.0,Married-civ-spouse,Other-service,White,Male,0.0,0.0,40.0,>50K
44.0,Masters,14.0,Divorced,Exec-managerial,White,Male,10520.0,0.0,45.0,>50K
43.0,Some-college,10.0,Never-married,Adm-clerical,Black,Female,0.0,0.0,40.0,<=50K
36.0,HS-grad,9.0,Separated,Other-service,White,Female,0.0,0.0,32.0,<=50K
50.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,White,Male,0.0,0.0,40.0,<=50K
53.0,HS-grad,9.0,Divorced,Adm-clerical,White,Female,0.0,0.0,40.0,<=50K
56.0,Doctorate,16.0,Divorced,Prof-specialty,White,Female,0.0,1669.0,38.0,<=50K
29.0,Bachelors,13.0,Never-married,Prof-specialty,White,Male,0.0,0.0,50.0,<=50K
38.0,HS-grad,9.0,Never-married,Prof-specialty,White,Male,0.0,0.0,40.0,<=50K
21.0,Some-college,10.0,Never-married,Other-service,White,Female,0.0,0.0,40.0,<=50K
70.0,Some-college,10.0,Widowed,Exec-managerial,White,Female,0.0,0.0,12.0,<=50K
41.0,Masters,14.0,Married-civ-spouse,Prof-specialty,White,Male,0.0,0.0,60.0,<=50K
57.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,White,Male,0.0,0.0,40.0,>50K
29.0,Bachelors,13.0,Never-married,Sales,White,Female,3325.0,0.0,45.0,<=50K
42.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,0.0,40.0,<=50K
71.0,Masters,14.0,Divorced,Prof-specialty,White,Female,0.0,0.0,15.0,<=50K
30.0,Bachelors,13.0,Never-married,Prof-specialty,White,Female,0.0,0.0,40.0,<=50K
36.0,Bachelors,13.0,Divorced,Prof-specialty,White,Female,0.0,0.0,45.0,<=50K
28.0,HS-grad,9.0,Never-married,Transport-moving,White,Male,0.0,0.0,40.0,<=50K
31.0,Some-college,10.0,Never-married,Adm-clerical,White,Female,0.0,0.0,38.0,<=50K
27.0,Assoc-voc,11.0,Married-civ-spouse,Other-service,White,Male,0.0,0.0,60.0,<=50K
25.0,Bachelors,13.0,Married-civ-spouse,Tech-support,White,Male,0.0,0.0,35.0,<=50K
66.0,Some-college,10.0,Married-civ-spouse,Sales,White,Male,0.0,0.0,24.0,<=50K
18.0,Some-college,10.0,Never-married,Craft-repair,White,Male,0.0,0.0,30.0,<=50K
47.0,12th,8.0,Never-married,Adm-clerical,Black,Female,0.0,0.0,40.0,<=50K
32.0,Assoc-voc,11.0,Married-civ-spouse,Tech-support,White,Male,0.0,0.0,45.0,>50K
25.0,HS-grad,9.0,Never-married,Other-service,White,Male,0.0,0.0,40.0,<=50K
30.0,Some-college,10.0,Divorced,Machine-op-inspct,White,Male,0.0,0.0,50.0,<=50K
50.0,Bachelors,13.0,Divorced,Exec-managerial,White,Male,0.0,0.0,55.0,>50K
34.0,9th,5.0,Separated,Machine-op-inspct,White,Female,0.0,0.0,35.0,<=50K
44.0,Assoc-voc,11.0,Divorced,Protective-serv,White,Female,0.0,0.0,40.0,<=50K
25.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,White,Female,0.0,0.0,40.0,<=50K
48.0,Bachelors,13.0,Divorced,Other-service,White,Female,0.0,0.0,56.0,>50K
50.0,Assoc-voc,11.0,Married-civ-spouse,Other-service,Black,Female,0.0,0.0,40.0,<=50K
38.0,HS-grad,9.0,Divorced,Machine-op-inspct,White,Male,0.0,0.0,40.0,<=50K
26.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,White,Male,0.0,0.0,50.0,<=50K
23.0,Bachelors,13.0,Never-married,Prof-specialty,White,Male,0.0,0.0,60.0,<=50K
37.0,Bachelors,13.0,Never-married,Machine-op-inspct,Black,Male,0.0,0.0,32.0,<=50K
37.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,White,Male,0.0,0.0,40.0,>50K
43.0,Some-college,10.0,Separated,Craft-repair,Black,Male,0.0,0.0,40.0,<=50K
45.0,7th-8th,4.0,Divorced,Machine-op-inspct,White,Male,0.0,0.0,48.0,<=50K
44.0,11th,7.0,Divorced,Machine-op-inspct,Other,Female,0.0,0.0,46.0,<=50K
31.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,White,Female,0.0,0.0,40.0,>50K
18.0,11th,7.0,Never-married,Other-service,Amer-Indian-Eskimo,Male,0.0,0.0,20.0,<=50K
24.0,Bachelors,13.0,Never-married,Exec-managerial,White,Male,0.0,0.0,40.0,<=50K
33.0,Assoc-voc,11.0,Divorced,Adm-clerical,White,Male,0.0,0.0,40.0,<=50K
25.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,White,Male,0.0,0.0,45.0,>50K
51.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,White,Male,0.0,0.0,50.0,>50K
30.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,White,Male,0.0,0.0,40.0,<=50K
77.0,9th,5.0,Married-civ-spouse,Priv-house-serv,Black,Female,0.0,0.0,10.0,<=50K
33.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,White,Male,0.0,0.0,45.0,<=50K
34.0,Bachelors,13.0,Never-married,Prof-specialty,Black,Male,0.0,0.0,15.0,<=50K
35.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,White,Male,0.0,0.0,80.0,<=50K
22.0,HS-grad,9.0,Married-civ-spouse,Sales,Black,Male,0.0,0.0,40.0,<=50K
59.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,White,Male,0.0,0.0,40.0,>50K
25.0,Bachelors,13.0,Never-married,Adm-clerical,White,Male,0.0,0.0,40.0,<=50K
25.0,HS-grad,9.0,Never-married,Adm-clerical,White,Female,0.0,0.0,50.0,<=50K
24.0,Some-college,10.0,Never-married,Exec-managerial,White,Female,0.0,0.0,45.0,<=50K
46.0,11th,7.0,Separated,Machine-op-inspct,White,Female,0.0,0.0,40.0,<=50K
26.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,White,Male,0.0,0.0,40.0,<=50K
46.0,5th-6th,3.0,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,0.0,40.0,<=50K
66.0,Some-college,10.0,Married-civ-spouse,Sales,White,Male,0.0,0.0,40.0,>50K
26.0,Some-college,10.0,Never-married,Transport-moving,White,Male,0.0,0.0,40.0,<=50K
26.0,Bachelors,13.0,Never-married,Sales,White,Female,0.0,0.0,40.0,<=50K
56.0,HS-grad,9.0,Married-civ-spouse,Sales,White,Female,0.0,0.0,50.0,<=50K
42.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,White,Male,0.0,0.0,45.0,>50K
26.0,HS-grad,9.0,Separated,Sales,White,Female,0.0,0.0,20.0,<=50K
46.0,Some-college,10.0,Divorced,Tech-support,White,Male,0.0,0.0,40.0,<=50K
33.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,White,Male,0.0,0.0,40.0,>50K
43.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,White,Male,0.0,1902.0,99.0,>50K
19.0,Some-college,10.0,Never-married,Sales,Asian-Pac-Islander,Male,0.0,0.0,35.0,<=50K
53.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,0.0,40.0,<=50K
21.0,HS-grad,9.0,Never-married,Adm-clerical,White,Female,0.0,0.0,40.0,<=50K
33.0,Assoc-acdm,12.0,Married-civ-spouse,Prof-specialty,White,Male,0.0,0.0,40.0,>50K
38.0,9th,5.0,Married-civ-spouse,Craft-repair,White,Male,0.0,0.0,40.0,<=50K
26.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,White,Male,0.0,0.0,40.0,>50K
30.0,Assoc-acdm,12.0,Married-civ-spouse,Protective-serv,White,Male,0.0,0.0,45.0,<=50K
21.0,HS-grad,9.0,Never-married,Sales,White,Female,0.0,0.0,30.0,<=50K
29.0,Bachelors,13.0,Never-married,Prof-specialty,White,Female,0.0,0.0,72.0,<=50K
43.0,HS-grad,9.0,Never-married,Sales,Black,Female,0.0,0.0,44.0,<=50K
28.0,Bachelors,13.0,Never-married,Prof-specialty,White,Female,0.0,0.0,40.0,<=50K
21.0,Some-college,10.0,Never-married,Prof-specialty,White,Female,0.0,0.0,40.0,<=50K
52.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,White,Male,0.0,0.0,45.0,>50K
46.0,HS-grad,9.0,Divorced,Adm-clerical,White,Female,0.0,0.0,45.0,<=50K
29.0,Assoc-acdm,12.0,Never-married,Tech-support,White,Male,0.0,0.0,40.0,<=50K
33.0,Assoc-voc,11.0,Divorced,Other-service,White,Female,0.0,0.0,40.0,<=50K
30.0,Some-college,10.0,Divorced,Adm-clerical,Black,Female,0.0,0.0,37.0,<=50K
51.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,White,Male,7298.0,0.0,48.0,>50K
47.0,Some-college,10.0,Married-civ-spouse,Craft-repair,White,Male,0.0,0.0,40.0,<=50K
21.0,Some-college,10.0,Never-married,Tech-support,Black,Male,0.0,0.0,20.0,<=50K
44.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,White,Male,0.0,0.0,29.0,>50K
20.0,Some-college,10.0,Never-married,Other-service,White,Female,0.0,0.0,40.0,<=50K
64.0,HS-grad,9.0,Widowed,Adm-clerical,White,Female,0.0,0.0,40.0,<=50K
49.0,Some-college,10.0,Never-married,Craft-repair,White,Male,0.0,0.0,40.0,<=50K
57.0,HS-grad,9.0,Widowed,Other-service,White,Female,0.0,0.0,30.0,<=50K
27.0,Some-college,10.0,Married-civ-spouse,Transport-moving,White,Male,3411.0,0.0,40.0,<=50K
48.0,HS-grad,9.0,Married-civ-spouse,Other-service,White,Male,0.0,0.0,40.0,<=50K
42.0,Bachelors,13.0,Never-married,Sales,White,Male,10520.0,0.0,50.0,>50K
38.0,Bachelors,13.0,Divorced,Exec-managerial,White,Male,0.0,0.0,55.0,>50K
23.0,Bachelors,13.0,Never-married,Exec-managerial,White,Male,0.0,0.0,40.0,<=50K
18.0,Some-college,10.0,Never-married,Adm-clerical,White,Male,0.0,0.0,40.0,<=50K
68.0,HS-grad,9.0,Widowed,Protective-serv,White,Male,0.0,1668.0,20.0,<=50K
19.0,Some-college,10.0,Never-married,Sales,Black,Male,0.0,0.0,30.0,<=50K
22.0,Bachelors,13.0,Never-married,Exec-managerial,White,Female,0.0,0.0,30.0,<=50K
31.0,HS-grad,9.0,Never-married,Exec-managerial,Black,Male,0.0,0.0,40.0,<=50K
32.0,11th,7.0,Divorced,Sales,White,Male,0.0,0.0,43.0,>50K
27.0,5th-6th,3.0,Never-married,Other-service,White,Male,0.0,0.0,60.0,<=50K
28.0,Bachelors,13.0,Never-married,Prof-specialty,White,Male,0.0,0.0,20.0,<=50K
59.0,11th,7.0,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,0.0,40.0,<=50K
28.0,Bachelors,13.0,Never-married,Sales,White,Male,0.0,0.0,50.0,<=50K
56.0,Some-college,10.0,Married-civ-spouse,Craft-repair,White,Male,0.0,0.0,40.0,>50K
19.0,12th,8.0,Never-married,Other-service,White,Male,0.0,1602.0,20.0,<=50K
32.0,11th,7.0,Divorced,Craft-repair,White,Male,0.0,0.0,50.0,<=50K
32.0,Assoc-voc,11.0,Married-civ-spouse,Sales,White,Male,0.0,0.0,50.0,>50K
18.0,HS-grad,9.0,Never-married,Adm-clerical,Black,Male,0.0,0.0,15.0,<=50K
35.0,12th,8.0,Married-civ-spouse,Craft-repair,White,Male,0.0,0.0,40.0,<=50K
48.0,Some-college,10.0,Widowed,Adm-clerical,White,Female,0.0,0.0,43.0,<=50K
31.0,Some-college,10.0,Separated,Other-service,White,Female,0.0,0.0,50.0,<=50K
31.0,Prof-school,15.0,Never-married,Prof-specialty,White,Female,0.0,0.0,80.0,<=50K
34.0,HS-grad,9.0,Never-married,Adm-clerical,White,Female,0.0,0.0,36.0,<=50K
24.0,Some-college,10.0,Never-married,Adm-clerical,Black,Female,0.0,0.0,35.0,<=50K
18.0,11th,7.0,Never-married,Other-service,White,Male,1055.0,0.0,20.0,<=50K
46.0,1st-4th,2.0,Married-civ-spouse,Handlers-cleaners,White,Male,0.0,0.0,40.0,<=50K
58.0,HS-grad,9.0,Married-civ-spouse,Other-service,White,Male,7688.0,0.0,55.0,>50K
40.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,White,Male,0.0,0.0,42.0,>50K
34.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,<=50K
40.0,Some-college,10.0,Divorced,Sales,White,Male,0.0,0.0,40.0,<=50K
21.0,12th,8.0,Never-married,Adm-clerical,Black,Male,0.0,0.0,25.0,<=50K
60.0,7th-8th,4.0,Separated,Priv-house-serv,Black,Female,0.0,0.0,15.0,<=50K
19.0,HS-grad,9.0,Never-married,Sales,White,Male,0.0,0.0,35.0,<=50K
19.0,11th,7.0,Never-married,Other-service,White,Male,0.0,0.0,40.0,<=50K
47.0,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,White,Female,0.0,0.0,45.0,>50K
28.0,Assoc-acdm,12.0,Never-married,Handlers-cleaners,White,Male,0.0,0.0,45.0,<=50K
29.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,0.0,40.0,<=50K
27.0,HS-grad,9.0,Married-civ-spouse,Sales,White,Male,0.0,0.0,65.0,>50K
32.0,Some-college,10.0,Never-married,Adm-clerical,Black,Female,0.0,0.0,40.0,<=50K
23.0,HS-grad,9.0,Never-married,Craft-repair,White,Male,0.0,0.0,40.0,<=50K
24.0,HS-grad,9.0,Divorced,Adm-clerical,White,Female,0.0,0.0,32.0,<=50K
41.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,White,Male,0.0,0.0,48.0,<=50K
26.0,Some-college,10.0,Married-civ-spouse,Sales,White,Male,0.0,0.0,50.0,<=50K
46.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,<=50K
47.0,5th-6th,3.0,Married-spouse-absent,Machine-op-inspct,White,Male,0.0,0.0,40.0,<=50K
40.0,HS-grad,9.0,Divorced,Exec-managerial,White,Female,0.0,0.0,50.0,<=50K
61.0,10th,6.0,Married-civ-spouse,Sales,White,Male,0.0,0.0,40.0,<=50K
31.0,Bachelors,13.0,Married-civ-spouse,Sales,White,Male,0.0,0.0,40.0,>50K
32.0,HS-grad,9.0,Never-married,Other-service,White,Female,0.0,0.0,60.0,<=50K
67.0,Some-college,10.0,Divorced,Adm-clerical,White,Male,7978.0,0.0,35.0,<=50K
22.0,Some-college,10.0,Never-married,Prof-specialty,White,Male,0.0,0.0,10.0,<=50K
49.0,Masters,14.0,Married-civ-spouse,Prof-specialty,White,Male,0.0,0.0,50.0,>50K
53.0,Masters,14.0,Married-civ-spouse,Prof-specialty,White,Male,7298.0,0.0,40.0,>50K
25.0,Bachelors,13.0,Never-married,Prof-specialty,White,Male,3674.0,0.0,30.0,<=50K
39.0,Masters,14.0,Married-civ-spouse,Exec-managerial,White,Male,0.0,0.0,40.0,>50K
33.0,Some-college,10.0,Never-married,Tech-support,White,Female,0.0,0.0,40.0,<=50K
17.0,11th,7.0,Never-married,Other-service,White,Female,0.0,0.0,25.0,<=50K
35.0,HS-grad,9.0,Never-married,Tech-support,White,Male,0.0,0.0,40.0,<=50K
42.0,Some-college,10.0,Separated,Machine-op-inspct,Black,Female,0.0,0.0,40.0,<=50K
45.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,White,Male,0.0,0.0,60.0,>50K
52.0,Some-college,10.0,Separated,Protective-serv,White,Male,0.0,0.0,40.0,<=50K
47.0,7th-8th,4.0,Married-civ-spouse,Transport-moving,White,Male,0.0,0.0,40.0,<=50K
42.0,Assoc-voc,11.0,Divorced,Tech-support,White,Female,0.0,0.0,30.0,<=50K
59.0,HS-grad,9.0,Divorced,Other-service,White,Female,0.0,0.0,38.0,<=50K
49.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,White,Male,0.0,0.0,40.0,<=50K
50.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,0.0,40.0,<=50K
33.0,Bachelors,13.0,Never-married,Prof-specialty,White,Male,0.0,0.0,50.0,<=50K
32.0,Assoc-voc,11.0,Never-married,Exec-managerial,White,Female,0.0,0.0,23.0,<=50K
32.0,Bachelors,13.0,Married-civ-spouse,Tech-support,White,Female,0.0,0.0,40.0,>50K
58.0,12th,8.0,Married-civ-spouse,Other-service,White,Female,0.0,0.0,24.0,<=50K
19.0,11th,7.0,Never-married,Adm-clerical,Amer-Indian-Eskimo,Female,0.0,0.0,15.0,<=50K
27.0,HS-grad,9.0,Never-married,Exec-managerial,Black,Female,0.0,0.0,37.0,<=50K
64.0,Some-college,10.0,Widowed,Other-service,White,Female,0.0,0.0,24.0,<=50K
32.0,11th,7.0,Separated,Handlers-cleaners,White,Female,0.0,0.0,40.0,<=50K
28.0,Some-college,10.0,Divorced,Adm-clerical,White,Female,0.0,0.0,40.0,<=50K
54.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,White,Male,0.0,0.0,40.0,>50K
41.0,HS-grad,9.0,Never-married,Exec-managerial,White,Male,0.0,0.0,40.0,<=50K
70.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,White,Female,0.0,0.0,5.0,<=50K
33.0,HS-grad,9.0,Never-married,Adm-clerical,White,Female,0.0,0.0,41.0,<=50K
46.0,Some-college,10.0,Divorced,Machine-op-inspct,White,Male,0.0,0.0,40.0,<=50K
49.0,7th-8th,4.0,Never-married,Machine-op-inspct,Asian-Pac-Islander,Male,0.0,0.0,45.0,<=50K
40.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,White,Male,0.0,0.0,55.0,>50K
35.0,HS-grad,9.0,Separated,Transport-moving,White,Male,0.0,0.0,50.0,<=50K
56.0,Some-college,10.0,Widowed,Exec-managerial,White,Male,0.0,0.0,60.0,<=50K
40.0,Some-college,10.0,Married-civ-spouse,Craft-repair,White,Male,0.0,0.0,40.0,<=50K
47.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,White,Male,0.0,0.0,40.0,<=50K
38.0,Masters,14.0,Married-civ-spouse,Prof-specialty,White,Male,0.0,0.0,45.0,<=50K
35.0,Some-college,10.0,Never-married,Other-service,Black,Female,0.0,0.0,40.0,<=50K
36.0,HS-grad,9.0,Divorced,Craft-repair,White,Male,0.0,0.0,48.0,<=50K
37.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,White,Male,0.0,0.0,40.0,>50K
44.0,Masters,14.0,Married-civ-spouse,Prof-specialty,White,Female,4386.0,0.0,40.0,>50K
60.0,HS-grad,9.0,Married-civ-spouse,Sales,White,Male,0.0,0.0,45.0,<=50K
51.0,HS-grad,9.0,Divorced,Exec-managerial,White,Female,0.0,0.0,40.0,<=50K
45.0,Assoc-voc,11.0,Widowed,Adm-clerical,Asian-Pac-Islander,Female,0.0,0.0,40.0,<=50K
51.0,HS-grad,9.0,Married-civ-spouse,Tech-support,White,Male,0.0,0.0,40.0,>50K
52.0,HS-grad,9.0,Divorced,Craft-repair,White,Female,0.0,0.0,40.0,<=50K
42.0,Masters,14.0,Married-civ-spouse,Sales,White,Male,15024.0,0.0,50.0,>50K
36.0,11th,7.0,Married-civ-spouse,Craft-repair,White,Male,5178.0,0.0,40.0,>50K
33.0,Bachelors,13.0,Never-married,Sales,White,Female,0.0,0.0,40.0,<=50K
28.0,Bachelors,13.0,Never-married,Adm-clerical,Asian-Pac-Islander,Female,0.0,0.0,30.0,<=50K
39.0,Assoc-acdm,12.0,Separated,Craft-repair,White,Male,0.0,0.0,40.0,<=50K
33.0,Bachelors,13.0,Married-civ-spouse,Sales,White,Male,0.0,0.0,40.0,<=50K
50.0,Assoc-acdm,12.0,Married-civ-spouse,Craft-repair,White,Male,0.0,1902.0,40.0,>50K
42.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,White,Male,0.0,0.0,60.0,>50K
64.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,White,Male,0.0,0.0,40.0,<=50K
28.0,Some-college,10.0,Never-married,Craft-repair,White,Male,0.0,0.0,43.0,<=50K
28.0,HS-grad,9.0,Never-married,Adm-clerical,White,Female,0.0,0.0,40.0,<=50K
37.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,White,Male,0.0,0.0,40.0,>50K
37.0,Assoc-voc,11.0,Divorced,Prof-specialty,White,Female,0.0,0.0,45.0,>50K
32.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,White,Male,0.0,0.0,40.0,<=50K
57.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,White,Male,0.0,0.0,50.0,>50K
19.0,Assoc-acdm,12.0,Never-married,Exec-managerial,White,Female,0.0,0.0,50.0,<=50K
53.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,White,Male,0.0,0.0,48.0,>50K
39.0,Masters,14.0,Married-civ-spouse,Exec-managerial,White,Male,0.0,0.0,40.0,<=50K
31.0,Assoc-acdm,12.0,Married-civ-spouse,Craft-repair,White,Male,0.0,0.0,50.0,>50K
21.0,Assoc-voc,11.0,Never-married,Craft-repair,White,Male,0.0,0.0,40.0,<=50K
29.0,Assoc-acdm,12.0,Never-married,Craft-repair,White,Male,0.0,0.0,60.0,<=50K
29.0,Assoc-voc,11.0,Never-married,Tech-support,White,Male,0.0,0.0,40.0,<=50K
41.0,HS-grad,9.0,Divorced,Craft-repair,White,Female,1506.0,0.0,50.0,<=50K
23.0,Some-college,10.0,Never-married,Tech-support,White,Male,0.0,0.0,25.0,<=50K
61.0,12th,8.0,Married-civ-spouse,Craft-repair,White,Male,0.0,0.0,40.0,<=50K
52.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,White,Male,0.0,0.0,60.0,<=50K
40.0,HS-grad,9.0,Married-civ-spouse,Other-service,Black,Male,0.0,0.0,40.0,<=50K
29.0,HS-grad,9.0,Divorced,Exec-managerial,White,Female,0.0,0.0,40.0,<=50K
28.0,Some-college,10.0,Married-civ-spouse,Sales,White,Male,0.0,0.0,55.0,>50K
64.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,White,Male,0.0,0.0,40.0,>50K
24.0,Bachelors,13.0,Never-married,Adm-clerical,White,Male,0.0,0.0,30.0,<=50K
20.0,HS-grad,9.0,Never-married,Sales,White,Male,0.0,0.0,40.0,<=50K
26.0,Some-college,10.0,Never-married,Other-service,White,Male,0.0,0.0,40.0,<=50K
26.0,HS-grad,9.0,Never-married,Machine-op-inspct,Black,Female,0.0,0.0,40.0,<=50K
33.0,HS-grad,9.0,Never-married,Other-service,White,Female,0.0,0.0,35.0,<=50K
49.0,Masters,14.0,Married-spouse-absent,Adm-clerical,White,Female,0.0,0.0,40.0,<=50K
33.0,HS-grad,9.0,Married-civ-spouse,Other-service,White,Female,0.0,0.0,38.0,<=50K
33.0,7th-8th,4.0,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,0.0,40.0,<=50K
50.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,White,Male,0.0,0.0,84.0,>50K
80.0,Masters,14.0,Widowed,Prof-specialty,White,Female,0.0,0.0,10.0,<=50K
51.0,9th,5.0,Married-civ-spouse,Farming-fishing,White,Male,0.0,0.0,40.0,<=50K
30.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Asian-Pac-Islander,Female,0.0,0.0,40.0,>50K
37.0,Masters,14.0,Divorced,Exec-managerial,White,Female,0.0,213.0,45.0,<=50K
21.0,Assoc-voc,11.0,Never-married,Other-service,White,Male,0.0,0.0,30.0,<=50K
52.0,9th,5.0,Widowed,Other-service,White,Female,0.0,0.0,25.0,<=50K
28.0,Doctorate,16.0,Divorced,Prof-specialty,White,Female,0.0,0.0,40.0,<=50K
51.0,Some-college,10.0,Married-civ-spouse,Craft-repair,White,Male,0.0,0.0,55.0,<=50K
26.0,HS-grad,9.0,Never-married,Sales,Black,Male,0.0,0.0,40.0,<=50K
32.0,Some-college,10.0,Married-civ-spouse,Craft-repair,White,Male,0.0,0.0,30.0,<=50K
19.0,Some-college,10.0,Never-married,Adm-clerical,Black,Female,0.0,0.0,20.0,<=50K
26.0,Some-college,10.0,Never-married,Sales,White,Male,0.0,0.0,40.0,<=50K
42.0,Bachelors,13.0,Married-civ-spouse,Sales,Black,Male,0.0,0.0,40.0,>50K
27.0,HS-grad,9.0,Never-married,Craft-repair,White,Male,0.0,0.0,50.0,<=50K
33.0,Some-college,10.0,Never-married,Craft-repair,White,Male,0.0,0.0,48.0,<=50K
33.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,White,Female,0.0,0.0,52.0,<=50K
23.0,Some-college,10.0,Never-married,Other-service,White,Female,4650.0,0.0,40.0,<=50K
56.0,Some-college,10.0,Divorced,Adm-clerical,White,Female,0.0,0.0,35.0,<=50K
53.0,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,White,Male,0.0,1485.0,40.0,<=50K
48.0,HS-grad,9.0,Divorced,Adm-clerical,White,Female,0.0,0.0,35.0,<=50K
24.0,HS-grad,9.0,Divorced,Other-service,White,Female,0.0,0.0,40.0,<=50K
27.0,9th,5.0,Never-married,Other-service,White,Male,0.0,0.0,30.0,<=50K
46.0,Some-college,10.0,Married-civ-spouse,Craft-repair,White,Male,0.0,0.0,40.0,<=50K
32.0,Some-college,10.0,Never-married,Sales,White,Male,0.0,1876.0,60.0,<=50K
19.0,12th,8.0,Never-married,Handlers-cleaners,White,Male,0.0,0.0,20.0,<=50K
43.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,White,Male,0.0,0.0,40.0,<=50K
39.0,Assoc-acdm,12.0,Never-married,Tech-support,White,Female,0.0,0.0,40.0,<=50K
68.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,White,Male,0.0,0.0,45.0,<=50K
20.0,HS-grad,9.0,Never-married,Transport-moving,White,Male,0.0,0.0,30.0,<=50K
31.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,White,Male,0.0,0.0,54.0,<=50K
51.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,White,Female,0.0,0.0,32.0,<=50K
54.0,Some-college,10.0,Married-civ-spouse,Craft-repair,White,Male,0.0,0.0,40.0,>50K
24.0,Assoc-voc,11.0,Never-married,Craft-repair,White,Male,0.0,0.0,55.0,<=50K
28.0,HS-grad,9.0,Never-married,Other-service,Amer-Indian-Eskimo,Male,0.0,0.0,30.0,<=50K
31.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,White,Male,0.0,0.0,20.0,<=50K
44.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,White,Male,0.0,0.0,60.0,>50K
31.0,HS-grad,9.0,Never-married,Handlers-cleaners,White,Male,0.0,0.0,40.0,<=50K
36.0,7th-8th,4.0,Married-civ-spouse,Craft-repair,White,Male,0.0,0.0,40.0,<=50K
47.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,White,Male,0.0,0.0,40.0,>50K
25.0,12th,8.0,Never-married,Machine-op-inspct,White,Male,0.0,1741.0,40.0,<=50K
36.0,Masters,14.0,Married-civ-spouse,Prof-specialty,White,Male,0.0,0.0,60.0,>50K
